Sep-Oct-Nov 1961,Sep-Oct-Nov 1962,Sep-Oct-Nov 1963,Sep-Oct-Nov 1964,Sep-Oct-Nov 1965,Sep-Oct-Nov 1966,Sep-Oct-Nov 1967,Sep-Oct-Nov 1968,Sep-Oct-Nov 1969,Sep-Oct-Nov 1970,Sep-Oct-Nov 1971,Sep-Oct-Nov 1972,Sep-Oct-Nov 1973,Sep-Oct-Nov 1974,Sep-Oct-Nov 1975,Sep-Oct-Nov 1976,Sep-Oct-Nov 1977,Sep-Oct-Nov 1978,Sep-Oct-Nov 1979,Sep-Oct-Nov 1980,Sep-Oct-Nov 1981,Sep-Oct-Nov 1982,Sep-Oct-Nov 1983,Sep-Oct-Nov 1984,Sep-Oct-Nov 1985,Sep-Oct-Nov 1986,Sep-Oct-Nov 1987,Sep-Oct-Nov 1988,Sep-Oct-Nov 1989,Sep-Oct-Nov 1990,Sep-Oct-Nov 1991,Sep-Oct-Nov 1992,Sep-Oct-Nov 1993,Sep-Oct-Nov 1994,Sep-Oct-Nov 1995,Sep-Oct-Nov 1996,Sep-Oct-Nov 1997,Sep-Oct-Nov 1998,Sep-Oct-Nov 1999,Sep-Oct-Nov 2000,Sep-Oct-Nov 2001,Sep-Oct-Nov 2002,Sep-Oct-Nov 2003,Sep-Oct-Nov 2004,Sep-Oct-Nov 2005,Sep-Oct-Nov 2006,Sep-Oct-Nov 2007,Sep-Oct-Nov 2008,Sep-Oct-Nov 2009,Sep-Oct-Nov 2010,Sep-Oct-Nov 2011,Sep-Oct-Nov 2012,Sep-Oct-Nov 2013,Sep-Oct-Nov 2014,Sep-Oct-Nov 2015,Sep-Oct-Nov 2016,Sep-Oct-Nov 2017,Sep-Oct-Nov 2018,Sep-Oct-Nov 2019
1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098
0.791,0.022,0.024,0.59,0.837,-0.3,-0.193,-0.523,-1.261,-0.473,0.475,0.812,0.385,-0.35,0.959,-0.415,-0.494,-0.96,0.439,1.417,1.487,-0.011,1.711,-0.923,-0.221,0.616,0.462,1.314,0.605,0.117,0.667,0.038,0.219,0.183,1.209,0.753,1.17,1.49,1.384,1.741,1.181,1.209,1.283,-0.007,1.256,1.326,1.252,1.459,1.31,0.54,0.414,1.242,2.595,1.309,0.552,0.429,1.458,0.806,1.169
0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701
1.114,-0.203,0.239,-1.225,0.731,-1.085,1.393,-0.147,0.708,0.547,0.406,0.404,0.432,-0.568,-1.062,-0.992,0.786,-0.457,0.265,0.532,0.177,-0.477,0.778,0.094,-0.206,-0.541,0.762,2.084,0.593,0.612,1.376,-0.376,-0.305,0.591,0.15,0.732,0.707,0.894,0.903,0.107,-0.593,0.941,-0.182,1.601,1.305,1.386,1.353,1.617,0.515,0.009,0.693,0.98,1.579,1.888,2.726,-0.036,1.615,1.822,1.962
0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771
0.217,0.747,-0.036,-0.387,0.11,-0.109,0.359,-0.068,0.193,-0.229,-0.96,0.544,-0.07,-0.977,0.108,-0.61,0.542,-0.242,1.224,1.162,-0.474,1.276,0.192,0.404,0.342,0.02,0.552,-0.008,-0.043,1.517,0.218,-0.876,0.611,0.408,0.573,0.104,0.882,0.275,-1.056,0.497,-0.177,1.554,0.81,0.518,0.926,1.537,0.86,0.243,1.988,-0.219,0.619,1.373,0.788,1.837,1.957,0.818,1.043,0.927,1.191
0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592
0.885,0.015,0.053,0.611,0.93,-0.33,-0.189,-0.562,-1.341,-0.516,0.488,0.902,0.392,-0.396,0.995,-0.416,-0.518,-1.022,0.446,1.529,1.562,0.02,1.802,-1.018,-0.26,0.652,0.476,1.363,0.609,0.132,0.728,-0.005,0.257,0.226,1.24,0.738,1.277,1.495,1.469,1.816,1.195,1.246,1.352,-0.001,1.317,1.425,1.321,1.518,1.379,0.478,0.399,1.291,2.71,1.402,0.558,0.367,1.46,0.843,1.223
0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752
1.225,-0.257,0.292,-1.314,0.817,-1.144,1.519,-0.152,0.759,0.579,0.423,0.462,0.445,-0.619,-1.154,-1.065,0.851,-0.492,0.268,0.549,0.179,-0.489,0.815,0.085,-0.243,-0.612,0.772,2.198,0.584,0.637,1.487,-0.421,-0.363,0.616,0.124,0.734,0.76,0.872,0.922,0.07,-0.675,0.988,-0.262,1.724,1.311,1.478,1.411,1.693,0.544,-0.07,0.688,0.999,1.63,2.006,2.903,-0.124,1.65,1.899,2.048
0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
0.239,0.8,-0.014,-0.388,0.141,-0.101,0.408,-0.054,0.2,-0.239,-1.029,0.568,-0.088,-1.06,0.122,-0.674,0.584,-0.262,1.289,1.225,-0.539,1.366,0.186,0.424,0.358,-0.002,0.538,-0.045,-0.063,1.614,0.24,-0.962,0.604,0.408,0.537,0.074,0.934,0.247,-1.132,0.476,-0.256,1.599,0.839,0.533,0.944,1.59,0.938,0.209,2.111,-0.269,0.598,1.432,0.817,1.91,2.049,0.776,1.029,0.912,1.224
0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631
-0.591,0.134,-0.396,0.293,-0.525,0.151,-0.248,0.054,-0.101,0.153,0.295,-0.504,0.298,0.328,0.442,-0.406,-0.157,-0.065,0.333,-0.208,0.401,-0.469,0.401,0.45,0.352,0.095,0.254,0.602,0.554,-0.115,-0.23,0.663,-0.332,-0.447,0.766,0.991,-0.416,1.423,0.144,0.648,0.963,0.633,0.225,-0.104,0.361,-0.129,0.239,0.56,0.297,1.457,0.63,0.521,0.93,-0.076,0.464,1.324,1.438,0.257,0.381
0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329,0.329
-0.508,0.591,-0.548,0.06,-0.512,-0.231,-0.437,-0.075,-0.036,0.078,0.165,-0.435,0.237,0.175,0.28,0.063,-0.165,0.059,0.215,0.297,0.147,-0.323,0.235,0.226,0.33,0.497,0.617,0.427,0.726,0.232,-0.25,0.28,0.543,0.212,0.534,0.716,-0.079,1.218,0.618,0.641,0.675,0.215,0.997,-0.207,1.227,0.04,0.491,0.446,0.074,1.164,0.762,0.697,0.828,0.163,0.143,1.254,1.128,0.705,0.698
0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321
-0.101,-0.023,-0.366,-0.362,-0.359,-0.228,-0.34,-0.287,0.094,-0.088,0.043,0.209,0.194,0.221,-0.097,0.32,-0.077,0.054,0.283,0.234,0.478,-0.033,0.285,0.115,0.11,0.339,0.757,0.542,0.251,0.091,-0.116,0.375,0.729,0.413,1.099,0.533,0.121,0.686,0.039,0.822,1.04,0.882,0.386,0.278,0.655,0.76,-0.29,0.754,0.193,0.507,0.926,0.498,0.369,0.785,0.609,1.438,1.258,1.156,0.703
0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233
-0.192,-0.205,0.277,-0.165,-0.224,0.295,0.075,0.091,-0.13,0.008,-0.237,-0.392,-0.084,-0.073,-0.338,-0.275,0.185,0.077,0.471,0.104,0.248,0.121,0.204,0.121,-0.127,0.103,0.482,0.101,0.105,0.25,-0.009,0.426,-0.001,0.044,0.427,0.376,0.038,0.5,0.057,0.756,0.83,0.034,0.257,0.401,0.399,0.574,0.564,0.378,0.702,0.505,0.373,0.809,0.711,0.851,0.606,1.215,1.095,0.959,0.964
0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231
-0.283,0.24,-0.008,-0.45,-0.239,0.168,-0.18,0.081,0.287,-0.214,-0.609,-0.166,-0.353,-0.173,-0.586,0.137,0.27,0.014,0.313,0.339,0.193,-0.03,0.042,-0.159,0.125,0.238,0.46,-0.217,0.124,0.915,-0.121,0.205,0.059,0.121,-0.022,0.384,-0.056,0.134,0.249,0.149,0.237,0.239,0.514,0.817,0.628,0.316,0.323,0.451,0.642,0.188,0.334,0.767,0.491,0.63,0.943,0.873,1.022,1.15,0.854
0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299,0.299
-0.176,0.002,0.024,-0.421,-0.124,-0.003,-0.089,0.036,0.338,-0.069,-0.347,0.054,-0.078,-0.116,-0.492,0.07,0.12,-0.002,0.341,0.324,0.264,0.072,0.138,0.139,0.249,0.17,0.583,-0.033,0.173,0.534,-0.262,0.06,0.311,0.405,0.163,0.232,0.206,0.035,0.267,0.362,0.003,0.201,0.29,0.587,0.496,0.566,0.324,0.334,0.483,0.203,0.448,0.919,0.616,0.983,0.949,0.872,1.017,0.55,0.719
0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225,0.225
0.339,0.047,-0.253,-0.289,-0.126,-0.099,-0.035,-0.231,-0.241,-0.018,-0.252,0.05,0.41,-0.005,0.093,-0.153,0.084,0.08,0.339,0.196,0.347,0.013,0.371,0.319,0.274,0.351,0.276,0.533,0.676,0.682,0.231,0.93,0.133,0.214,0.719,0.474,0.657,0.492,0.302,0.652,0.75,1.08,0.91,0.768,0.887,0.607,0.988,0.462,0.884,0.677,1.007,1.113,0.734,1.337,0.621,1.356,1.194,0.832,1.158
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
-0.331,-0.124,0.053,-0.11,-0.169,-0.137,-0.381,-0.097,0.284,0.098,0.028,-0.062,-0.048,0.109,-0.098,0.485,0.212,-0.03,0.121,0.207,0.252,0.232,0.385,0.342,0.29,0.355,0.145,0.355,0.645,0.813,0.557,0.56,0.119,0.469,0.648,0.406,0.628,0.526,0.412,0.417,0.57,0.924,0.71,0.818,1.008,0.575,0.916,0.814,0.616,0.754,0.786,1.171,0.924,1.476,0.631,1.393,0.658,0.971,0.966
0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205,0.205
-0.116,-0.118,0.161,-0.438,-0.067,-0.115,-0.607,0.119,0.229,0.012,0.081,-0.286,0.104,0.051,-0.112,0.435,0.218,-0.371,0.287,0.25,0.313,0.086,0.26,0.308,0.224,0.461,0.633,-0.012,-0.025,0.653,0.693,0.09,0.305,0.478,0.67,0.852,0.906,0.712,0.373,0.672,0.747,1.439,0.563,0.951,1.15,0.461,0.961,0.939,0.842,0.445,0.431,1.623,0.804,0.819,1.279,1.221,0.964,1.205,0.978
0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264,0.264
1.492,-0.089,0.513,0.345,-0.262,0.055,0.645,-0.12,-0.145,0.318,-0.702,-1.808,0.108,0.031,1.05,-1.244,-1.071,-0.535,-0.049,0.609,0.507,1.309,0.831,-0.408,0.629,-0.874,1.386,0.478,0.565,-0.296,1.015,0.323,-1.195,0.613,-0.469,-1.606,0.724,0.384,2.169,0.48,-0.129,0.088,0.743,1.002,1.277,2.362,-0.174,-0.341,1.526,0.175,2.289,1.021,0.755,1.526,1.071,2.479,0.491,2.102,1.285
0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776
1.534,0.79,0.348,-0.243,0.166,1.051,1.579,0.271,0.942,-0.392,0.153,-1.094,-1.189,-2.122,-0.179,-0.485,0.667,0.027,-0.461,-0.422,0.268,0.246,0.363,1.024,0.734,0.813,0.772,0.431,0.902,1.169,-0.287,-1.893,-0.596,-0.102,2.114,0.625,-0.344,0.246,0.884,1.686,2.769,-0.501,-1.185,1.377,1.715,2.323,0.561,0.863,0.198,-0.416,1.159,0.785,1.82,2.089,0.569,0.367,1.731,1.696,1.624
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
0.65,-0.18,1.863,0.441,-1.742,-0.638,0.98,0.012,0.198,0.832,-1.26,0.298,-1.134,0.195,-0.358,-0.069,0.703,0.133,-0.041,-1.224,0.066,1.071,-0.352,0.883,-1.656,1.15,0.355,-1.718,0.164,0.29,0.472,0.681,-2.183,1.65,-0.805,0.953,0.672,-1.81,0.166,2.299,-0.305,0.918,1.775,0.29,0.604,2.171,-0.23,0.842,2.456,0.471,1.707,1.834,1.319,2.264,2.895,0.33,0.966,1.84,1.64
0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
-0.183,-0.108,0.325,-0.485,-0.142,0.017,-0.306,0.135,0.16,0.004,-0.307,0.529,0.427,-0.253,-0.264,0.205,0.459,0.152,0.549,0.542,0.107,0.384,0.567,0.362,0.268,0.172,1.051,0.332,0.38,0.475,0.462,0.163,0.446,0.119,0.539,0.54,1.158,0.511,0.048,0.73,0.594,0.982,0.704,0.773,0.991,0.612,0.787,0.976,1.176,0.821,0.859,0.719,0.98,0.692,1.195,1.357,1.455,1.304,1.277
0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324
-0.26,-0.022,0.071,-0.602,-0.141,-0.097,-0.376,0.116,0.207,0.01,-0.324,0.485,0.274,-0.06,-0.279,0.164,0.209,0.285,0.631,0.519,0.399,-0.089,0.103,0.524,0.307,0.143,0.411,0.185,0.254,0.546,-0.007,0.155,0.487,0.136,0.714,0.407,0.626,0.796,-0.046,0.214,0.435,0.666,1.067,0.904,0.818,1.04,0.697,0.824,0.992,1.333,0.761,0.907,0.665,0.762,1.674,1.532,1.399,1.13,1.23
0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32
-0.494,0.392,-0.162,-0.436,-0.204,0.121,-0.53,0.082,0.256,-0.045,-0.281,-0.19,-0.194,-0.085,-0.194,0.018,-0.07,-0.313,0.53,0.545,0.038,-0.519,0.463,0.1,0.565,0.109,1.01,0.097,0.573,1.019,0.326,-0.091,0.759,0.258,0.605,0.284,0.908,0.845,0.563,0.572,0.607,0.84,1.126,1.062,1.085,0.447,0.911,0.808,0.785,1.379,0.641,1.33,1.002,1.11,1.275,1.608,1.058,1.362,1.823
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
-0.044,0.109,0.382,-0.546,-0.171,0.08,-0.21,-0.304,0.181,-0.044,-0.141,0.414,0.623,-0.428,-0.019,0.059,0.642,0.318,0.299,0.286,0.016,0.435,0.536,0.467,-0.029,0.09,1.051,0.467,0.195,0.346,0.637,-0.629,0.037,-0.217,0.814,0.39,0.986,0.623,0.253,0.671,0.418,1.146,0.824,0.894,1.107,0.644,1.357,0.561,0.804,0.925,0.891,0.899,1.057,0.738,1.079,1.569,1.378,0.977,1.182
0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325,0.325
-0.418,0.031,0.388,-1.04,0.309,0.167,-0.049,0.034,0.302,0.032,-0.573,0.255,0.122,-0.549,-0.28,0.112,0.541,0.251,1.084,0.245,-0.367,0.436,0.105,0.662,0.381,-0.08,-0.015,0.108,0.435,1.214,0.302,-0.069,0.414,0.426,0.921,0.324,1.971,1.068,0.786,-0.319,0.527,0.942,1.373,0.874,1.318,1.788,0.585,1.366,1.288,1.51,1.274,1.336,0.811,0.67,1.589,0.437,1.111,1.248,1.686
0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457
-0.209,0.351,0.181,-0.222,-0.193,0.146,-0.738,0.278,0.172,-0.275,0.127,-0.163,0.006,-0.175,0.133,-0.468,0.238,0.09,0.211,0.978,-0.418,-0.354,0.811,0.267,0.359,-0.053,0.822,0.656,0.422,1.428,0.366,0.548,-0.981,1.528,1.805,-0.105,0.349,0.75,0.348,-0.449,1.44,1.258,0.841,1.814,1.456,1.125,1.267,1.739,0.742,2.23,0.082,1.052,1.964,0.563,1.062,0.248,1.523,0.791,1.008
0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355
-0.211,-0.002,-0.089,0.049,-0.278,0.071,-0.226,-0.039,0.112,-0.094,-0.029,-0.204,-0.055,-0.006,-0.027,-0.021,0.062,0.029,0.283,0.227,0.322,-0.006,0.355,-0.046,0.135,0.237,0.6,0.402,0.558,0.332,0.015,0.196,-0.004,-0.186,0.998,0.73,0.467,1.139,0.428,0.599,0.74,0.717,0.739,0.563,0.791,0.565,0.572,0.747,0.915,1.276,0.766,0.764,0.889,0.553,1.198,1.422,1.451,0.776,0.926
0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.142
-0.316,0.304,-0.306,-0.219,-0.096,-0.151,-0.261,-0.08,0.167,0.122,-0.237,0.071,-0.079,-0.113,0.003,0.249,-0.057,0.114,0.301,0.419,0.219,-0.025,0.343,-0.348,0.217,0.401,0.638,0.359,0.348,0.514,0.049,0.426,0.384,0.573,0.727,0.575,0.662,1.206,0.481,0.501,0.89,0.74,1.188,0.454,0.975,0.724,0.502,0.817,0.834,1.101,0.643,1.036,0.798,0.747,0.996,1.368,1.139,1.019,0.957
0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218
